2.915441617369651794e-02 2.034924738109111786e-02 -1.605865061283111572e-01 7.564046382904052734e-01 -1.588331818580627441e+00 7.667967677116394043e-02 7.995581626892089844e-01 -1.593731880187988281e+00 -7.936634123325347900e-03 9.384565353393554688e-01 -1.598356008529663086e+00 -3.294890746474266052e-02 8.400853872299194336e-01 -1.586914062500000000e+00 -1.773173548281192780e-02 1.189844589680433273e-02 -4.398649930953979492e-02 8.483163081109523773e-03 1.802957803010940552e-02 -4.404191300272941589e-02 2.091624308377504349e-03 4.099155589938163757e-02 -6.739055365324020386e-02 -3.792571835219860077e-03 3.040242940187454224e-02 -6.746339797973632812e-02 -4.536344408988952637e-01 -1.385192275047302246e-01 -2.757961153984069824e-01 2.501624226570129395e-01 -1.425616350024938583e-02 -2.923926711082458496e-01 -9.863719344139099121e-02 3.258726000785827637e-01 -3.284269273281097412e-01 -7.750762160867452621e-03 1.097664237022399902e-01 -2.884145975112915039e-01 5.375127792358398438e-01 5.308291316032409668e-01 5.194298624992370605e-01 5.358426570892333984e-01 -6.029693037271499634e-02 7.846220396459102631e-04 -6.029693037271499634e-02 7.846220396459102631e-04 4.997152686119079590e-01 -2.048939495580270886e-04 5.903655619476921856e-06 9.999688267707824707e-01 9.999903440475463867e-01 9.999007582664489746e-01 9.999618530273437500e-01 9.999448657035827637e-01 1.000059604644775391e+00 9.999152421951293945e-01 1.000023245811462402e+00 9.999206066131591797e-01 1.000032424926757812e+00 9.999948740005493164e-01 9.999336004257202148e-01 1.012365102767944336e+00 2.842378914356231689e-01 1.267276611179113388e-02 4.732955712825059891e-03
2.915441617369651794e-02 2.034924738109111786e-02 -1.605865061283111572e-01 7.564046382904052734e-01 -1.588331818580627441e+00 7.667967677116394043e-02 7.995581626892089844e-01 -1.593731880187988281e+00 -7.936634123325347900e-03 9.384565353393554688e-01 -1.598356008529663086e+00 -3.294890746474266052e-02 8.400853872299194336e-01 -1.586914062500000000e+00 -1.773173548281192780e-02 1.189844589680433273e-02 -4.398649930953979492e-02 8.483163081109523773e-03 1.802957803010940552e-02 -4.404191300272941589e-02 2.091624308377504349e-03 4.099155589938163757e-02 -6.739055365324020386e-02 -3.792571835219860077e-03 3.040242940187454224e-02 -6.746339797973632812e-02 -4.536344408988952637e-01 -1.385192275047302246e-01 -2.757961153984069824e-01 2.501624226570129395e-01 -1.425616350024938583e-02 -2.923926711082458496e-01 -9.863719344139099121e-02 3.258726000785827637e-01 -3.284269273281097412e-01 -7.750762160867452621e-03 1.097664237022399902e-01 -2.884145975112915039e-01 5.375127792358398438e-01 5.308291316032409668e-01 5.194298624992370605e-01 5.358426570892333984e-01 -6.029693037271499634e-02 7.846220396459102631e-04 -6.029693037271499634e-02 7.846220396459102631e-04 4.997152686119079590e-01 -2.048939495580270886e-04 5.903655619476921856e-06 9.999688267707824707e-01 9.999903440475463867e-01 9.999007582664489746e-01 9.999618530273437500e-01 9.999448657035827637e-01 1.000059604644775391e+00 9.999152421951293945e-01 1.000023245811462402e+00 9.999206066131591797e-01 1.000032424926757812e+00 9.999948740005493164e-01 9.999336004257202148e-01 1.012365102767944336e+00 2.842378914356231689e-01 1.267276611179113388e-02 4.732955712825059891e-03
2.915441617369651794e-02 2.034924738109111786e-02 -1.605865061283111572e-01 7.564046382904052734e-01 -1.588331818580627441e+00 7.667967677116394043e-02 7.995581626892089844e-01 -1.593731880187988281e+00 -7.936634123325347900e-03 9.384565353393554688e-01 -1.598356008529663086e+00 -3.294890746474266052e-02 8.400853872299194336e-01 -1.586914062500000000e+00 -1.773173548281192780e-02 1.189844589680433273e-02 -4.398649930953979492e-02 8.483163081109523773e-03 1.802957803010940552e-02 -4.404191300272941589e-02 2.091624308377504349e-03 4.099155589938163757e-02 -6.739055365324020386e-02 -3.792571835219860077e-03 3.040242940187454224e-02 -6.746339797973632812e-02 -4.536344408988952637e-01 -1.385192275047302246e-01 -2.757961153984069824e-01 2.501624226570129395e-01 -1.425616350024938583e-02 -2.923926711082458496e-01 -9.863719344139099121e-02 3.258726000785827637e-01 -3.284269273281097412e-01 -7.750762160867452621e-03 1.097664237022399902e-01 -2.884145975112915039e-01 5.375127792358398438e-01 5.308291316032409668e-01 5.194298624992370605e-01 5.358426570892333984e-01 -6.029693037271499634e-02 7.846220396459102631e-04 -6.029693037271499634e-02 7.846220396459102631e-04 4.997152686119079590e-01 -2.048939495580270886e-04 5.903655619476921856e-06 9.999688267707824707e-01 9.999903440475463867e-01 9.999007582664489746e-01 9.999618530273437500e-01 9.999448657035827637e-01 1.000059604644775391e+00 9.999152421951293945e-01 1.000023245811462402e+00 9.999206066131591797e-01 1.000032424926757812e+00 9.999948740005493164e-01 9.999336004257202148e-01 1.012365102767944336e+00 2.842378914356231689e-01 1.267276611179113388e-02 4.732955712825059891e-03
2.915441617369651794e-02 2.034924738109111786e-02 -1.605865061283111572e-01 7.564046382904052734e-01 -1.588331818580627441e+00 7.667967677116394043e-02 7.995581626892089844e-01 -1.593731880187988281e+00 -7.936634123325347900e-03 9.384565353393554688e-01 -1.598356008529663086e+00 -3.294890746474266052e-02 8.400853872299194336e-01 -1.586914062500000000e+00 -1.773173548281192780e-02 1.189844589680433273e-02 -4.398649930953979492e-02 8.483163081109523773e-03 1.802957803010940552e-02 -4.404191300272941589e-02 2.091624308377504349e-03 4.099155589938163757e-02 -6.739055365324020386e-02 -3.792571835219860077e-03 3.040242940187454224e-02 -6.746339797973632812e-02 -4.536344408988952637e-01 -1.385192275047302246e-01 -2.757961153984069824e-01 2.501624226570129395e-01 -1.425616350024938583e-02 -2.923926711082458496e-01 -9.863719344139099121e-02 3.258726000785827637e-01 -3.284269273281097412e-01 -7.750762160867452621e-03 1.097664237022399902e-01 -2.884145975112915039e-01 5.375127792358398438e-01 5.308291316032409668e-01 5.194298624992370605e-01 5.358426570892333984e-01 -6.029693037271499634e-02 7.846220396459102631e-04 -6.029693037271499634e-02 7.846220396459102631e-04 4.997152686119079590e-01 -2.048939495580270886e-04 5.903655619476921856e-06 9.999688267707824707e-01 9.999903440475463867e-01 9.999007582664489746e-01 9.999618530273437500e-01 9.999448657035827637e-01 1.000059604644775391e+00 9.999152421951293945e-01 1.000023245811462402e+00 9.999206066131591797e-01 1.000032424926757812e+00 9.999948740005493164e-01 9.999336004257202148e-01 1.012365102767944336e+00 2.842378914356231689e-01 1.267276611179113388e-02 4.732955712825059891e-03
2.915441617369651794e-02 2.034924738109111786e-02 -1.605865061283111572e-01 7.564046382904052734e-01 -1.588331818580627441e+00 7.667967677116394043e-02 7.995581626892089844e-01 -1.593731880187988281e+00 -7.936634123325347900e-03 9.384565353393554688e-01 -1.598356008529663086e+00 -3.294890746474266052e-02 8.400853872299194336e-01 -1.586914062500000000e+00 -1.773173548281192780e-02 1.189844589680433273e-02 -4.398649930953979492e-02 8.483163081109523773e-03 1.802957803010940552e-02 -4.404191300272941589e-02 2.091624308377504349e-03 4.099155589938163757e-02 -6.739055365324020386e-02 -3.792571835219860077e-03 3.040242940187454224e-02 -6.746339797973632812e-02 -4.536344408988952637e-01 -1.385192275047302246e-01 -2.757961153984069824e-01 2.501624226570129395e-01 -1.425616350024938583e-02 -2.923926711082458496e-01 -9.863719344139099121e-02 3.258726000785827637e-01 -3.284269273281097412e-01 -7.750762160867452621e-03 1.097664237022399902e-01 -2.884145975112915039e-01 5.375127792358398438e-01 5.308291316032409668e-01 5.194298624992370605e-01 5.358426570892333984e-01 -6.029693037271499634e-02 7.846220396459102631e-04 -6.029693037271499634e-02 7.846220396459102631e-04 4.997152686119079590e-01 -2.048939495580270886e-04 5.903655619476921856e-06 9.999688267707824707e-01 9.999903440475463867e-01 9.999007582664489746e-01 9.999618530273437500e-01 9.999448657035827637e-01 1.000059604644775391e+00 9.999152421951293945e-01 1.000023245811462402e+00 9.999206066131591797e-01 1.000032424926757812e+00 9.999948740005493164e-01 9.999336004257202148e-01 1.012365102767944336e+00 2.842378914356231689e-01 1.267276611179113388e-02 4.732955712825059891e-03
2.915441617369651794e-02 2.034924738109111786e-02 -1.605865061283111572e-01 7.564046382904052734e-01 -1.588331818580627441e+00 7.667967677116394043e-02 7.995581626892089844e-01 -1.593731880187988281e+00 -7.936634123325347900e-03 9.384565353393554688e-01 -1.598356008529663086e+00 -3.294890746474266052e-02 8.400853872299194336e-01 -1.586914062500000000e+00 -1.773173548281192780e-02 1.189844589680433273e-02 -4.398649930953979492e-02 8.483163081109523773e-03 1.802957803010940552e-02 -4.404191300272941589e-02 2.091624308377504349e-03 4.099155589938163757e-02 -6.739055365324020386e-02 -3.792571835219860077e-03 3.040242940187454224e-02 -6.746339797973632812e-02 -4.536344408988952637e-01 -1.385192275047302246e-01 -2.757961153984069824e-01 2.501624226570129395e-01 -1.425616350024938583e-02 -2.923926711082458496e-01 -9.863719344139099121e-02 3.258726000785827637e-01 -3.284269273281097412e-01 -7.750762160867452621e-03 1.097664237022399902e-01 -2.884145975112915039e-01 5.375127792358398438e-01 5.308291316032409668e-01 5.194298624992370605e-01 5.358426570892333984e-01 -6.029693037271499634e-02 7.846220396459102631e-04 -6.029693037271499634e-02 7.846220396459102631e-04 4.997152686119079590e-01 -2.048939495580270886e-04 5.903655619476921856e-06 9.999688267707824707e-01 9.999903440475463867e-01 9.999007582664489746e-01 9.999618530273437500e-01 9.999448657035827637e-01 1.000059604644775391e+00 9.999152421951293945e-01 1.000023245811462402e+00 9.999206066131591797e-01 1.000032424926757812e+00 9.999948740005493164e-01 9.999336004257202148e-01 1.012365102767944336e+00 2.842378914356231689e-01 1.267276611179113388e-02 4.732955712825059891e-03
2.915441617369651794e-02 2.034924738109111786e-02 -1.605865061283111572e-01 7.564046382904052734e-01 -1.588331818580627441e+00 7.667967677116394043e-02 7.995581626892089844e-01 -1.593731880187988281e+00 -7.936634123325347900e-03 9.384565353393554688e-01 -1.598356008529663086e+00 -3.294890746474266052e-02 8.400853872299194336e-01 -1.586914062500000000e+00 -1.773173548281192780e-02 1.189844589680433273e-02 -4.398649930953979492e-02 8.483163081109523773e-03 1.802957803010940552e-02 -4.404191300272941589e-02 2.091624308377504349e-03 4.099155589938163757e-02 -6.739055365324020386e-02 -3.792571835219860077e-03 3.040242940187454224e-02 -6.746339797973632812e-02 -4.536344408988952637e-01 -1.385192275047302246e-01 -2.757961153984069824e-01 2.501624226570129395e-01 -1.425616350024938583e-02 -2.923926711082458496e-01 -9.863719344139099121e-02 3.258726000785827637e-01 -3.284269273281097412e-01 -7.750762160867452621e-03 1.097664237022399902e-01 -2.884145975112915039e-01 5.375127792358398438e-01 5.308291316032409668e-01 5.194298624992370605e-01 5.358426570892333984e-01 -6.029693037271499634e-02 7.846220396459102631e-04 -6.029693037271499634e-02 7.846220396459102631e-04 4.997152686119079590e-01 -2.048939495580270886e-04 5.903655619476921856e-06 9.999688267707824707e-01 9.999903440475463867e-01 9.999007582664489746e-01 9.999618530273437500e-01 9.999448657035827637e-01 1.000059604644775391e+00 9.999152421951293945e-01 1.000023245811462402e+00 9.999206066131591797e-01 1.000032424926757812e+00 9.999948740005493164e-01 9.999336004257202148e-01 1.012365102767944336e+00 2.842378914356231689e-01 1.267276611179113388e-02 4.732955712825059891e-03
2.915441617369651794e-02 2.034924738109111786e-02 -1.605865061283111572e-01 7.564046382904052734e-01 -1.588331818580627441e+00 7.667967677116394043e-02 7.995581626892089844e-01 -1.593731880187988281e+00 -7.936634123325347900e-03 9.384565353393554688e-01 -1.598356008529663086e+00 -3.294890746474266052e-02 8.400853872299194336e-01 -1.586914062500000000e+00 -1.773173548281192780e-02 1.189844589680433273e-02 -4.398649930953979492e-02 8.483163081109523773e-03 1.802957803010940552e-02 -4.404191300272941589e-02 2.091624308377504349e-03 4.099155589938163757e-02 -6.739055365324020386e-02 -3.792571835219860077e-03 3.040242940187454224e-02 -6.746339797973632812e-02 -4.536344408988952637e-01 -1.385192275047302246e-01 -2.757961153984069824e-01 2.501624226570129395e-01 -1.425616350024938583e-02 -2.923926711082458496e-01 -9.863719344139099121e-02 3.258726000785827637e-01 -3.284269273281097412e-01 -7.750762160867452621e-03 1.097664237022399902e-01 -2.884145975112915039e-01 5.375127792358398438e-01 5.308291316032409668e-01 5.194298624992370605e-01 5.358426570892333984e-01 -6.029693037271499634e-02 7.846220396459102631e-04 -6.029693037271499634e-02 7.846220396459102631e-04 4.997152686119079590e-01 -2.048939495580270886e-04 5.903655619476921856e-06 9.999688267707824707e-01 9.999903440475463867e-01 9.999007582664489746e-01 9.999618530273437500e-01 9.999448657035827637e-01 1.000059604644775391e+00 9.999152421951293945e-01 1.000023245811462402e+00 9.999206066131591797e-01 1.000032424926757812e+00 9.999948740005493164e-01 9.999336004257202148e-01 1.012365102767944336e+00 2.842378914356231689e-01 1.267276611179113388e-02 4.732955712825059891e-03
2.915441617369651794e-02 2.034924738109111786e-02 -1.605865061283111572e-01 7.564046382904052734e-01 -1.588331818580627441e+00 7.667967677116394043e-02 7.995581626892089844e-01 -1.593731880187988281e+00 -7.936634123325347900e-03 9.384565353393554688e-01 -1.598356008529663086e+00 -3.294890746474266052e-02 8.400853872299194336e-01 -1.586914062500000000e+00 -1.773173548281192780e-02 1.189844589680433273e-02 -4.398649930953979492e-02 8.483163081109523773e-03 1.802957803010940552e-02 -4.404191300272941589e-02 2.091624308377504349e-03 4.099155589938163757e-02 -6.739055365324020386e-02 -3.792571835219860077e-03 3.040242940187454224e-02 -6.746339797973632812e-02 -4.536344408988952637e-01 -1.385192275047302246e-01 -2.757961153984069824e-01 2.501624226570129395e-01 -1.425616350024938583e-02 -2.923926711082458496e-01 -9.863719344139099121e-02 3.258726000785827637e-01 -3.284269273281097412e-01 -7.750762160867452621e-03 1.097664237022399902e-01 -2.884145975112915039e-01 5.375127792358398438e-01 5.308291316032409668e-01 5.194298624992370605e-01 5.358426570892333984e-01 -6.029693037271499634e-02 7.846220396459102631e-04 -6.029693037271499634e-02 7.846220396459102631e-04 4.997152686119079590e-01 -2.048939495580270886e-04 5.903655619476921856e-06 9.999688267707824707e-01 9.999903440475463867e-01 9.999007582664489746e-01 9.999618530273437500e-01 9.999448657035827637e-01 1.000059604644775391e+00 9.999152421951293945e-01 1.000023245811462402e+00 9.999206066131591797e-01 1.000032424926757812e+00 9.999948740005493164e-01 9.999336004257202148e-01 1.012365102767944336e+00 2.842378914356231689e-01 1.267276611179113388e-02 4.732955712825059891e-03
2.915441617369651794e-02 2.034924738109111786e-02 -1.605865061283111572e-01 7.564046382904052734e-01 -1.588331818580627441e+00 7.667967677116394043e-02 7.995581626892089844e-01 -1.593731880187988281e+00 -7.936634123325347900e-03 9.384565353393554688e-01 -1.598356008529663086e+00 -3.294890746474266052e-02 8.400853872299194336e-01 -1.586914062500000000e+00 -1.773173548281192780e-02 1.189844589680433273e-02 -4.398649930953979492e-02 8.483163081109523773e-03 1.802957803010940552e-02 -4.404191300272941589e-02 2.091624308377504349e-03 4.099155589938163757e-02 -6.739055365324020386e-02 -3.792571835219860077e-03 3.040242940187454224e-02 -6.746339797973632812e-02 -4.536344408988952637e-01 -1.385192275047302246e-01 -2.757961153984069824e-01 2.501624226570129395e-01 -1.425616350024938583e-02 -2.923926711082458496e-01 -9.863719344139099121e-02 3.258726000785827637e-01 -3.284269273281097412e-01 -7.750762160867452621e-03 1.097664237022399902e-01 -2.884145975112915039e-01 5.375127792358398438e-01 5.308291316032409668e-01 5.194298624992370605e-01 5.358426570892333984e-01 -6.029693037271499634e-02 7.846220396459102631e-04 -6.029693037271499634e-02 7.846220396459102631e-04 4.997152686119079590e-01 -2.048939495580270886e-04 5.903655619476921856e-06 9.999688267707824707e-01 9.999903440475463867e-01 9.999007582664489746e-01 9.999618530273437500e-01 9.999448657035827637e-01 1.000059604644775391e+00 9.999152421951293945e-01 1.000023245811462402e+00 9.999206066131591797e-01 1.000032424926757812e+00 9.999948740005493164e-01 9.999336004257202148e-01 1.012365102767944336e+00 2.842378914356231689e-01 1.267276611179113388e-02 4.732955712825059891e-03
